"444","86","444","444","3","427.21","2016-06-13 19:25:05","true"
"445","1477","445","445","5","118.06","2017-01-27 21:58:49","true"
"446","31","446","446","10","451.09","1988-05-01 11:41:42","true"
"447","1166","447","447","4","431.67","1972-12-27 12:18:05","true"
"448","803","448","448","1","480.57","1977-09-13 09:52:57","true"
"449","608","449","449","6","262.02","1989-02-17 13:56:16","true"
"450","435","450","450","6","10.46","2007-08-19 16:04:24","false"
"451","411","451","451","3","292.09","1982-04-01 23:37:15","true"
"452","592","452","452","5","423.66","2013-06-10 02:49:47","true"
"453","1985","453","453","9","105.36","1995-09-26 11:02:20","true"
"454","1130","454","454","3","461.79","2022-11-21 22:42:00","false"
"455","1770","455","455","2","353.59","1984-09-27 21:27:12","false"
"456","382","456","456","6","159.82","2007-11-14 21:22:41","false"
"457","1455","457","457","2","169.45","1975-01-10 03:06:20","true"
"458","1251","458","458","5","58.31","1989-04-24 15:32:05","true"
"459","1630","459","459","3","393.03","1972-12-29 07:18:20","false"
"460","976","460","460","1","154.00","2008-11-09 06:49:48","false"
"461","1187","461","461","3","375.83","1978-10-08 14:47:08","false"
"462","1930","462","462","2","381.34","1999-01-25 04:46:54","false"
"463","203","463","463","10","9.77","2007-08-05 21:54:12","false"
"464","364","464","464","10","390.55","2001-10-05 06:02:08","true"
"465","1998","465","465","8","121.18","1989-08-27 15:10:28","false"
"466","565","466","466","1","203.43","2001-06-24 07:51:57","false"
"467","533","467","467","5","118.51","1974-07-28 18:11:21","true"
"468","87","468","468","5","331.52","2002-02-23 06:09:21","false"
"469","1888","469","469","6","79.01","1985-08-29 19:41:10","false"
"470","1940","470","470","6","389.53","1973-05-13 07:33:01","false"
"471","1735","471","471","2","160.88","2016-03-05 00:43:44","true"
"472","1226","472","472","10","20.86","1994-01-31 22:54:11","true"
"473","1372","473","473","9","268.83","1980-10-26 12:16:46","false"
"474","638","474","474","5","88.05","2020-06-16 04:56:32","false"
"475","34","475","475","10","372.13","2004-05-08 04:32:05","true"
"476","336","476","476","10","91.39","1992-06-10 23:12:29","true"
"477","1275","477","477","6","216.14","2006-03-24 22:26:48","true"
"478","1339","478","478","4","399.95","2014-07-16 21:00:01","true"
"479","1634","479","479","6","351.44","1983-03-17 11:27:48","false"
"480","1753","480","480","5","166.99","1970-07-14 00:22:14","false"
"481","1780","481","481","2","296.52","1988-03-28 13:03:57","true"
"482","1435","482","482","10","226.36","1996-08-04 18:10:16","true"
"483","1733","483","483","8","388.79","1986-08-24 23:36:48","true"
"484","1832","484","484","5","236.03","2022-06-29 03:52:15","true"
"485","132","485","485","4","420.83","1985-04-05 23:21:21","false"
"486","1953","486","486","5","107.60","1977-11-01 22:22:08","true"
"487","514","487","487","5","191.23","1971-10-16 08:33:28","false"
"488","951","488","488","5","262.87","2022-11-15 11:17:19","false"
"489","452","489","489","10","338.90","2012-08-21 19:38:25","false"
"490","164","490","490","3","406.57","1998-09-27 07:46:01","true"
"491","432","491","491","9","337.27","2006-06-15 05:09:02","true"
"492","576","492","492","5","389.01","2000-08-30 00:24:55","true"
"493","1242","493","493","10","228.74","1976-04-05 06:37:12","false"
"494","471","494","494","5","161.40","1971-07-19 10:11:05","true"
"495","1359","495","495","6","171.35","2000-02-08 05:02:56","false"
"496","774","496","496","5","213.04","2019-08-06 03:09:35","false"
"497","613","497","497","4","222.34","1988-08-24 22:04:15","false"
"498","974","498","498","8","256.39","1981-07-09 01:25:09","true"
"499","1781","499","499","1","302.06","1971-03-02 12:36:13","false"
"500","410","500","500","6","494.63","1993-01-02 20:34:25","true"
"501","1593","501","501","3","231.56","1992-09-08 15:20:47","false"
"502","1089","502","502","4","439.49","1991-10-19 02:56:37","false"
"503","583","503","503","8","49.45","2006-04-20 10:22:53","true"
"504","1287","504","504","7","286.58","2011-04-08 17:09:47","true"
"505","1635","505","505","9","35.42","1995-11-04 07:15:33","false"
"506","315","506","506","6","209.13","1971-02-17 16:50:31","false"
"507","1346","507","507","7","159.23","2005-08-02 02:13:07","true"
"508","1895","508","508","10","399.46","1992-01-05 15:51:04","false"
"509","498","509","509","7","322.90","1989-05-06 13:15:54","false"
"510","467","510","510","1","233.83","1988-08-11 17:13:00","false"
"511","13","511","511","2","284.37","2005-11-26 06:35:24","false"
"512","1128","512","512","7","370.74","1975-03-12 05:34:23","false"
"513","757","513","513","7","199.29","1995-09-26 19:12:38","false"
"514","299","514","514","9","194.67","1970-04-22 21:07:41","false"
"515","1161","515","515","7","83.93","1985-04-22 10:36:39","true"
"516","1544","516","516","1","65.92","2001-01-23 12:42:13","false"
"517","1266","517","517","2","121.13","1991-12-30 16:35:37","false"
"518","1354","518","518","6","115.95","2006-06-30 05:00:58","true"
"519","874","519","519","3","149.37","1994-11-02 21:04:32","true"
"520","42","520","520","5","289.17","2005-12-06 08:56:17","false"
"521","598","521","521","2","1.74","1995-08-31 10:31:59","false"
"522","1623","522","522","3","281.50","2002-04-09 22:04:51","false"
"523","74","523","523","10","467.92","1998-03-20 06:12:30","false"
"524","1945","524","524","9","276.38","2001-09-24 13:56:25","true"
"525","569","525","525","8","140.00","1994-09-25 08:24:22","false"
"526","702","526","526","7","40.45","1975-08-04 00:34:03","true"
"527","1065","527","527","3","191.22","2020-07-05 13:16:33","true"
"528","1381","528","528","4","74.11","2008-03-02 22:49:59","false"
"529","1765","529","529","10","400.72","2012-02-17 19:34:18","true"
"530","542","530","530","9","203.82","1976-08-09 22:58:08","true"
"531","1712","531","531","4","251.88","2019-08-23 14:22:19","true"
"532","1129","532","532","9","321.70","2008-01-18 05:59:18","true"
"533","1945","533","533","5","39.16","2022-06-15 15:24:31","true"
"534","920","534","534","5","492.64","2020-02-16 13:09:22","true"
"535","740","535","535","6","125.40","1992-09-07 07:02:41","false"
"536","682","536","536","9","432.17","2013-08-05 12:44:27","true"
"537","1938","537","537","8","436.71","1980-06-13 13:18:35","true"
"538","2","538","538","5","139.58","1999-11-23 20:21:37","false"
"539","1444","539","539","4","206.16","1978-10-27 10:46:20","false"
"540","1331","540","540","3","494.41","2000-02-12 14:30:11","false"
"541","99","541","541","4","32.39","1982-10-17 20:02:28","true"
"542","819","542","542","9","46.32","1973-10-06 10:11:40","false"
"543","182","543","543","1","10.90","1977-05-08 01:56:45","true"
"544","1053","544","544","3","325.68","2014-07-07 01:41:48","true"
"545","1805","545","545","7","260.51","1982-10-19 17:35:49","false"
"546","1536","546","546","2","276.42","1974-11-29 16:42:59","false"
"547","1643","547","547","6","347.94","1992-04-04 13:15:37","false"
"548","1550","548","548","5","405.48","1980-01-11 08:45:45","true"
"549","889","549","549","1","147.93","1973-06-18 09:44:33","false"
"550","730","550","550","2","476.01","1984-04-28 19:18:51","false"
"551","196","551","551","6","461.33","1978-03-27 21:49:03","true"
"552","666","552","552","8","164.25","2022-04-20 05:53:11","true"
"553","987","553","553","3","290.48","1989-08-12 08:35:17","false"
"554","650","554","554","6","274.24","1978-10-21 00:43:55","true"
"555","1639","555","555","6","152.87","2016-04-14 02:53:27","false"
"556","1248","556","556","8","351.97","2002-05-19 02:20:07","false"
"557","1805","557","557","9","187.62","2021-11-29 08:53:35","true"
"558","129","558","558","6","425.11","2007-02-18 15:17:11","false"
"559","1080","559","559","6","463.60","2017-05-05 22:44:43","true"
"560","1712","560","560","1","26.40","2015-09-11 00:16:46","false"
"561","608","561","561","9","489.29","1983-12-14 15:55:17","false"
"562","290","562","562","9","492.25","2017-01-06 18:42:17","true"
"563","385","563","563","7","199.39","1988-06-20 23:37:54","true"
"564","1699","564","564","9","243.84","1999-01-14 01:27:03","true"
"565","1025","565","565","8","365.07","1990-02-13 18:03:42","false"
"566","805","566","566","6","205.03","2009-05-26 18:37:57","true"
"567","1573","567","567","10","105.63","1971-01-20 10:29:12","true"
"568","1666","568","568","7","136.57","2007-03-10 12:20:31","true"
"569","1596","569","569","7","392.99","2017-09-19 10:37:34","false"
"570","755","570","570","3","457.40","1995-12-25 09:54:34","false"
"571","344","571","571","10","40.43","1975-05-27 18:58:16","false"
"572","913","572","572","3","212.48","1991-08-08 14:03:30","false"
"573","1628","573","573","5","232.97","2017-10-07 04:45:26","false"
"574","980","574","574","8","229.50","2000-06-09 23:32:55","false"
"575","978","575","575","5","316.28","1997-02-01 07:40:46","false"
"576","1062","576","576","1","429.74","1975-06-25 11:45:18","false"
"577","1743","577","577","2","227.45","1983-01-29 11:59:50","false"
"578","1706","578","578","10","40.56","1992-07-28 11:06:57","false"
"579","185","579","579","6","218.31","1995-06-09 01:56:46","false"
"580","782","580","580","5","488.30","1985-06-22 13:32:15","true"
"581","509","581","581","3","89.45","2015-03-11 04:54:03","false"
"582","560","582","582","3","351.50","1972-06-26 06:07:09","false"
"583","1464","583","583","7","279.88","2020-04-15 21:23:44","true"
"584","861","584","584","5","371.42","1970-11-29 22:47:13","true"
"585","912","585","585","5","165.17","2000-04-01 00:56:30","false"
"586","1791","586","586","8","295.34","1972-08-10 19:03:49","true"
"587","1935","587","587","6","203.30","1980-08-01 13:26:45","false"
"588","1799","588","588","9","450.41","2003-11-14 15:27:59","true"
"589","178","589","589","6","471.16","1981-07-11 09:01:10","false"
"590","110","590","590","9","85.54","1996-06-27 05:48:10","true"
"591","461","591","591","4","137.00","2022-05-09 21:10:45","false"
"592","1812","592","592","4","300.37","1973-11-02 02:42:32","false"
"593","951","593","593","4","275.84","1981-04-19 10:09:43","false"
"594","1741","594","594","7","39.90","1990-05-25 20:09:40","true"
"595","1944","595","595","2","71.71","1978-12-20 20:17:22","false"
"596","272","596","596","8","409.74","1995-03-24 19:05:48","false"
"597","1313","597","597","1","314.81","2014-06-30 22:15:13","true"
"598","323","598","598","3","89.53","1991-09-05 09:22:49","true"
"599","370","599","599","9","191.06","2000-07-01 15:34:35","false"
"600","1330","600","600","2","236.53","2003-12-27 14:43:07","true"
"601","549","601","601","10","106.59","2022-08-29 13:53:54","true"
"602","398","602","602","7","442.64","2013-05-04 03:55:21","true"
"603","1461","603","603","5","283.82","2020-02-12 22:36:31","true"
"604","1779","604","604","4","223.92","1970-05-23 16:06:38","false"
"605","1960","605","605","4","34.21","2007-06-09 09:55:10","true"
"606","684","606","606","5","140.97","1991-12-02 11:11:22","false"
"607","1065","607","607","4","150.83","1976-10-20 23:02:54","true"
"608","1051","608","608","2","386.65","1996-08-10 23:56:02","true"
"609","307","609","609","1","272.84","1992-01-23 06:56:35","true"
"610","330","610","610","1","242.74","1996-12-21 00:43:55","false"
"611","505","611","611","7","95.60","2012-04-12 16:48:29","false"
"612","578","612","612","3","103.61","1976-06-09 17:24:50","false"
"613","923","613","613","6","34.99","2012-04-19 08:36:29","false"
"614","689","614","614","3","31.63","1993-05-12 16:49:04","false"
"615","782","615","615","2","83.50","1979-07-23 04:22:56","true"
"616","727","616","616","10","54.51","2000-04-13 11:31:03","true"
"617","1611","617","617","1","232.83","1971-07-28 18:19:56","true"
"618","1958","618","618","7","424.30","1991-08-29 23:39:12","true"
"619","1328","619","619","9","223.15","1992-03-25 01:30:34","false"
"620","1079","620","620","4","280.22","2004-09-23 03:56:40","false"
"621","547","621","621","9","307.47","1972-10-25 23:08:05","false"
"622","889","622","622","1","350.29","2021-03-12 10:25:59","true"
"623","338","623","623","2","42.74","2019-11-22 03:29:20","false"
"624","1825","624","624","10","75.27","2012-03-25 03:52:45","true"
"625","1569","625","625","1","304.92","2020-03-06 06:49:25","false"
"626","872","626","626","8","48.92","1984-08-21 00:34:30","false"
"627","618","627","627","6","40.18","1985-05-22 18:23:18","false"
"628","302","628","628","10","406.37","2006-08-22 14:26:24","false"
"629","649","629","629","1","405.18","1988-05-21 18:33:30","false"
"630","566","630","630","4","375.49","2010-04-16 18:48:52","true"
"631","1922","631","631","1","428.74","2022-08-01 11:19:17","false"
"632","1109","632","632","4","311.60","1981-11-09 00:45:13","true"
"633","1249","633","633","5","146.17","2019-08-11 20:56:35","false"
"634","1899","634","634","10","168.40","2009-07-08 04:21:58","false"
"635","1208","635","635","3","218.62","1973-05-08 12:05:01","true"
"636","1244","636","636","2","96.67","1997-07-18 06:05:19","false"
"637","452","637","637","10","242.39","2019-05-03 07:08:26","false"
"638","1598","638","638","3","441.66","2005-01-01 22:10:43","true"
"639","957","639","639","9","388.28","1980-03-22 13:57:47","false"
"640","923","640","640","5","80.71","1978-06-19 04:30:35","false"
"641","1640","641","641","3","362.63","2002-04-04 00:39:47","true"
"642","1664","642","642","4","256.14","1973-11-08 09:17:34","false"
"643","1337","643","643","10","239.37","2007-08-17 08:26:43","false"
"644","1482","644","644","2","45.94","1995-08-31 05:06:24","false"
"645","783","645","645","7","143.32","2003-01-05 00:06:07","true"
"646","1145","646","646","9","324.94","2020-05-05 17:48:08","true"
"647","445","647","647","9","492.72","1987-05-18 23:04:53","false"
"648","1004","648","648","4","317.50","1979-10-13 04:14:10","false"
"649","196","649","649","8","267.12","2020-02-10 09:04:18","false"
"650","494","650","650","9","431.90","2004-04-17 22:45:14","false"
"651","1922","651","651","2","407.45","2010-08-07 03:21:31","true"
"652","1564","652","652","3","268.36","1988-10-11 06:37:39","true"
"653","1114","653","653","7","266.36","1981-05-26 01:58:31","false"
"654","822","654","654","2","476.25","1971-10-01 12:04:42","false"
"655","638","655","655","4","132.98","1979-02-11 18:52:44","true"
"656","742","656","656","5","432.91","1999-05-15 13:24:03","true"
"657","361","657","657","2","108.00","1972-12-31 18:34:46","false"
"658","1735","658","658","4","372.59","2019-07-03 20:16:19","false"
"659","142","659","659","3","399.84","2007-03-12 18:16:43","false"
"660","927","660","660","4","298.89","1987-03-06 07:06:24","false"
"661","147","661","661","6","131.05","1985-09-28 16:02:13","false"
"662","1461","662","662","10","206.95","1986-01-24 11:57:34","true"
"663","887","663","663","9","443.91","2000-02-10 20:16:33","true"
"664","1586","664","664","7","250.87","1971-10-25 04:45:02","false"
"665","437","665","665","2","280.49","2017-08-17 00:06:04","true"
"666","1261","666","666","9","344.30","1976-09-24 14:41:59","true"
"667","1457","667","667","5","272.21","2012-04-13 01:32:30","true"
"668","656","668","668","5","274.30","2007-03-27 10:17:44","false"
"669","681","669","669","2","318.85","2011-04-14 10:42:00","true"
"670","174","670","670","1","476.45","1972-06-19 21:15:42","true"
"671","698","671","671","2","385.75","1998-03-16 04:52:02","false"
"672","1162","672","672","1","342.77","1978-03-28 22:47:48","true"
"673","1272","673","673","7","331.58","1983-02-26 03:58:05","true"
"674","1639","674","674","5","397.62","1975-09-14 08:38:19","true"
"675","1223","675","675","7","34.71","1981-03-23 06:37:42","false"
"676","459","676","676","2","179.74","1983-01-31 15:02:12","false"
"677","1440","677","677","7","235.73","2011-09-01 11:07:03","true"
"678","1265","678","678","2","461.96","2005-10-22 20:33:13","true"
"679","465","679","679","5","9.52","1973-02-17 15:57:33","false"
"680","619","680","680","8","446.07","1975-06-25 14:24:01","false"
"681","169","681","681","9","307.44","1999-08-07 04:22:07","false"
"682","1361","682","682","1","170.55","1984-02-07 02:46:43","true"
"683","1114","683","683","10","297.41","1981-07-22 04:51:01","true"
"684","842","684","684","2","319.85","1983-08-30 23:22:50","true"
"685","1946","685","685","2","319.71","2008-05-23 19:35:27","true"
"686","1031","686","686","2","458.72","2019-10-14 03:36:20","true"
"687","1978","687","687","9","120.82","2006-09-06 21:10:09","false"
"688","1197","688","688","9","433.49","1980-05-15 00:17:39","true"
"689","1236","689","689","3","115.83","1986-01-03 20:24:13","false"
"690","1786","690","690","10","280.55","2008-01-06 08:11:40","false"
"691","261","691","691","10","73.98","2002-03-02 07:54:02","false"
"692","1673","692","692","5","359.20","1997-12-10 05:27:52","false"
"693","1508","693","693","6","40.68","2000-04-27 11:45:00","false"
"694","433","694","694","10","170.15","2014-02-17 20:39:20","true"
"695","908","695","695","4","409.40","1981-07-08 06:17:16","true"
"696","905","696","696","6","430.15","2016-09-21 14:03:35","true"
"697","1961","697","697","8","307.75","2016-06-23 00:42:49","false"
"698","1219","698","698","9","474.24","1986-06-05 03:04:35","false"
"699","1450","699","699","3","366.65","1989-06-17 14:34:43","false"
"700","1910","700","700","9","228.19","1975-10-06 22:28:52","false"
"701","1452","701","701","7","489.29","2022-10-28 17:35:29","true"
"702","955","702","702","8","242.58","1990-12-06 18:23:46","false"
"703","307","703","703","3","403.12","1976-03-15 10:38:02","false"
"704","1204","704","704","7","349.66","2016-06-08 23:06:35","false"
"705","1514","705","705","8","112.98","1989-05-04 10:38:08","true"
"706","1675","706","706","10","178.32","1998-12-21 12:31:06","true"
"707","771","707","707","4","201.44","2012-03-10 19:27:02","false"
"708","1705","708","708","8","244.91","2017-07-16 13:02:59","false"
"709","1401","709","709","7","494.89","2011-11-28 21:40:43","true"
"710","1619","710","710","7","269.57","1996-09-13 21:46:50","false"
"711","812","711","711","1","220.22","2008-09-20 15:14:37","true"
"712","1944","712","712","6","363.02","2014-08-07 05:03:22","false"
"713","1821","713","713","5","206.09","2013-10-18 12:23:02","false"
"714","679","714","714","10","89.78","1996-04-23 23:24:05","false"
"715","1244","715","715","9","308.04","1982-05-13 05:34:21","false"
"716","1897","716","716","1","70.73","2018-02-20 01:33:25","false"
"717","296","717","717","9","472.07","1988-09-18 11:11:26","true"
"718","193","718","718","1","222.06","2014-02-22 19:31:17","true"
"719","1519","719","719","10","393.64","2017-01-06 09:16:25","false"
"720","367","720","720","1","199.52","2020-03-04 09:13:44","false"
"721","1597","721","721","5","213.37","1989-01-23 15:51:42","true"
"722","280","722","722","8","253.63","1986-12-02 18:29:31","true"
"723","205","723","723","1","93.69","1981-11-15 03:31:03","false"
"724","846","724","724","3","445.10","1974-10-06 16:15:09","true"
"725","1035","725","725","5","338.41","2019-05-16 15:15:43","true"
"726","1942","726","726","10","388.42","2003-11-25 10:25:20","true"
"727","833","727","727","7","444.41","1972-10-22 22:13:07","true"
"728","996","728","728","10","361.83","2018-11-27 22:43:20","true"
"729","731","729","729","8","101.28","1990-03-02 00:40:26","true"
"730","908","730","730","8","264.91","1990-07-26 02:53:49","true"
"731","1586","731","731","5","147.39","1980-07-21 17:48:14","false"
"732","1774","732","732","5","263.62","1996-05-21 22:42:39","true"
"733","287","733","733","3","22.40","2004-03-10 11:39:33","true"
"734","767","734","734","5","415.96","2004-11-20 00:49:26","false"
"735","668","735","735","7","277.49","2003-02-28 08:24:25","true"
"736","652","736","736","6","2.03","1992-03-21 15:47:00","false"
"737","1024","737","737","7","227.54","1974-03-03 16:11:24","false"
"738","1612","738","738","5","373.66","1976-12-21 08:27:39","false"
"739","692","739","739","6","45.40","1980-10-15 01:31:00","false"
"740","817","740","740","7","493.95","2007-06-07 14:12:55","true"
"741","621","741","741","3","290.78","2005-07-29 12:41:40","false"
"742","1203","742","742","9","253.62","1986-03-21 01:43:23","false"
"743","1454","743","743","2","40.89","2008-06-02 07:22:31","true"
"744","859","744","744","2","377.34","2000-03-15 22:16:51","true"
"745","1364","745","745","3","138.93","1971-08-01 04:27:50","true"
"746","1812","746","746","1","321.11","2000-09-30 02:07:35","true"
"747","1746","747","747","8","20.35","2018-04-02 16:29:49","true"
"748","1218","748","748","3","40.61","1981-10-16 21:35:41","true"
"749","1787","749","749","1","361.87","1985-03-23 00:21:56","true"
"750","1449","750","750","5","168.00","1989-11-13 08:33:03","false"
"751","858","751","751","8","440.93","1974-05-09 07:56:15","true"
"752","1735","752","752","1","0.42","1973-02-01 14:21:48","false"
"753","1973","753","753","1","412.84","2017-10-15 04:48:34","true"
"754","390","754","754","2","300.99","2002-06-13 07:32:11","false"
"755","212","755","755","3","326.11","1977-05-03 17:17:54","false"
"756","229","756","756","4","213.62","2010-03-09 11:50:57","false"
"757","674","757","757","4","35.55","1997-04-14 11:14:41","false"
"758","554","758","758","8","329.32","1971-09-28 08:37:27","true"
"759","685","759","759","3","325.40","1990-06-08 21:32:17","false"
"760","1868","760","760","2","98.19","2002-05-27 16:10:57","true"
"761","1279","761","761","4","25.22","2005-01-26 14:40:08","true"
"762","411","762","762","5","134.66","2015-12-05 17:27:51","false"
"763","1629","763","763","9","473.58","2012-06-20 12:42:06","true"
"764","577","764","764","1","35.05","1999-08-07 04:19:00","false"
"765","1087","765","765","9","99.81","1978-05-29 16:15:15","true"
"766","1442","766","766","2","337.94","1983-05-14 14:26:47","false"
"767","1037","767","767","7","143.10","1980-03-08 00:49:24","true"
"768","390","768","768","9","156.43","1988-04-05 17:29:58","false"
"769","810","769","769","2","195.61","1981-12-13 22:06:45","false"
"770","400","770","770","4","18.11","1999-11-16 04:34:34","true"
"771","852","771","771","8","221.94","2022-05-06 08:23:53","true"
"772","823","772","772","9","160.86","1983-08-22 05:20:30","false"
"773","1105","773","773","2","359.97","2011-04-12 13:18:00","false"
"774","850","774","774","4","327.76","1972-09-02 08:16:48","true"
"775","703","775","775","8","452.22","2008-03-21 05:21:50","false"
"776","826","776","776","1","343.67","1996-05-01 22:56:03","false"
"777","747","777","777","10","314.55","1989-10-01 08:39:28","false"
"778","1777","778","778","6","420.61","2006-11-12 07:57:48","true"
"779","266","779","779","2","198.24","2005-08-23 08:02:23","true"
"780","425","780","780","3","47.57","2019-07-30 09:51:27","true"
"781","426","781","781","4","160.44","2010-04-10 04:41:46","false"
"782","1785","782","782","8","312.84","2004-05-11 16:45:04","true"
"783","1818","783","783","2","487.32","1979-08-05 16:36:46","true"
"784","962","784","784","3","300.20","1983-12-20 10:43:14","true"
"785","415","785","785","2","210.06","2018-09-28 05:26:12","false"
"786","1260","786","786","9","369.94","2011-03-03 16:01:08","true"
"787","1170","787","787","9","278.04","2010-03-21 07:25:29","true"
"788","1536","788","788","2","92.19","1994-05-10 19:06:51","false"
"789","829","789","789","8","230.66","1976-12-19 05:48:28","false"
"790","1638","790","790","10","444.43","2011-02-05 19:21:08","false"
"791","572","791","791","8","241.57","1989-07-11 23:31:03","false"
"792","114","792","792","10","182.02","2016-08-08 19:14:26","false"
"793","1551","793","793","5","437.70","1991-02-13 05:10:23","false"
"794","647","794","794","3","82.24","2001-06-18 04:12:01","true"
"795","728","795","795","1","182.48","2006-06-18 10:02:53","true"
"796","374","796","796","5","306.49","1975-03-04 01:34:11","true"
"797","1913","797","797","10","96.70","2020-09-06 09:14:56","true"
"798","976","798","798","10","499.83","1973-07-17 08:54:07","false"
"799","645","799","799","2","354.69","2001-10-30 06:18:30","true"
"800","1740","800","800","9","30.38","2011-12-05 07:12:24","false"
"801","51","801","801","7","451.79","1991-05-23 03:45:34","false"
"802","341","802","802","9","193.35","1982-11-05 06:14:41","true"
"803","284","803","803","7","38.95","2021-05-26 03:11:32","true"
"804","1263","804","804","10","313.65","2011-12-19 14:50:20","true"
"805","1329","805","805","3","156.47","2007-07-30 06:16:32","true"
"806","973","806","806","3","315.92","1977-12-25 16:15:33","true"
"807","1744","807","807","5","89.12","1978-06-18 18:45:13","false"
"808","1257","808","808","6","127.43","1974-01-06 09:49:34","false"
"809","1438","809","809","9","375.22","1974-08-09 06:52:09","true"
"810","1525","810","810","5","216.31","1978-01-15 05:43:40","false"
"811","1968","811","811","6","153.84","2004-12-15 19:19:07","true"
"812","1022","812","812","9","101.79","1989-08-26 02:04:15","false"
"813","580","813","813","3","146.83","1970-11-09 20:16:38","false"
"814","1838","814","814","9","7.62","1986-05-28 13:21:13","false"
"815","857","815","815","2","402.49","2016-12-24 12:29:39","true"
"816","482","816","816","7","450.56","2008-03-04 05:49:20","false"
"817","1759","817","817","5","90.66","1977-02-08 08:42:53","false"
"818","1178","818","818","6","353.81","1996-12-07 01:19:07","true"
"819","41","819","819","6","395.73","2013-01-22 04:04:50","true"
"820","1723","820","820","6","499.62","2003-04-04 11:04:20","false"
"821","318","821","821","4","95.95","1994-04-11 11:03:19","false"
"822","1621","822","822","9","440.34","1990-03-05 11:38:33","true"
"823","984","823","823","2","300.68","2009-09-21 13:04:59","true"
"824","1854","824","824","4","345.59","1979-05-23 18:50:45","true"
"825","1884","825","825","1","31.11","2022-10-18 02:12:59","false"
"826","792","826","826","10","495.23","2005-03-14 12:48:30","false"
"827","1179","827","827","6","396.63","1997-12-28 09:20:59","false"
"828","850","828","828","3","85.16","2019-08-11 01:20:55","true"
"829","1897","829","829","9","418.04","2014-07-04 17:53:14","false"
"830","636","830","830","7","485.22","1983-10-08 02:53:00","true"
"831","828","831","831","9","129.39","2022-03-19 05:29:16","false"
"832","1883","832","832","1","399.21","2000-09-25 00:36:14","false"
"833","825","833","833","4","357.18","2005-03-02 06:43:57","false"
"834","402","834","834","5","149.54","1998-07-31 16:57:44","false"
"835","950","835","835","6","254.36","1972-08-20 01:53:59","false"
"836","1715","836","836","3","87.89","1974-11-09 13:29:06","true"
"837","348","837","837","5","308.50","1990-11-22 20:10:29","true"
"838","946","838","838","5","163.32","1979-11-10 11:12:59","false"
"839","1514","839","839","3","397.22","2006-12-07 21:39:19","false"
"840","237","840","840","6","217.86","2011-04-04 08:15:38","false"
"841","412","841","841","9","391.74","1976-10-26 17:15:15","false"
"842","1189","842","842","6","362.86","2016-07-14 21:01:07","false"
"843","1946","843","843","3","108.71","2016-10-23 10:47:07","true"
"844","388","844","844","8","234.19","2017-04-01 02:01:40","false"
"845","145","845","845","1","179.01","2012-09-22 21:59:53","false"
"846","1795","846","846","10","49.61","1998-09-19 00:51:39","true"
"847","43","847","847","1","349.17","1975-03-18 09:12:10","false"
"848","1396","848","848","7","229.26","1992-04-04 04:02:09","true"
"849","1748","849","849","4","202.29","1981-06-27 13:44:50","false"
"850","1307","850","850","1","414.33","2016-04-05 04:05:48","false"
"851","1815","851","851","8","9.10","2004-07-27 09:57:33","true"
"852","587","852","852","2","23.56","1995-09-29 08:12:21","false"
"853","237","853","853","5","238.74","2020-02-17 23:34:29","true"
"854","702","854","854","7","184.19","2014-08-08 15:02:58","false"
"855","1516","855","855","3","58.22","1980-03-22 00:15:32","false"
"856","1582","856","856","7","497.09","2001-06-09 10:10:57","false"
"857","1590","857","857","9","327.96","1997-07-01 19:00:10","false"
"858","1641","858","858","9","57.86","2005-08-14 14:23:03","true"
"859","992","859","859","9","500.51","1995-02-18 09:52:26","false"
"860","284","860","860","7","240.76","1985-06-28 10:50:45","false"
"861","198","861","861","4","119.32","1975-08-27 15:23:18","false"
"862","1119","862","862","5","236.69","2012-04-02 05:09:51","false"
"863","36","863","863","5","351.65","1971-11-19 01:05:33","false"
"864","1004","864","864","3","138.07","1994-12-12 02:38:58","true"
"865","630","865","865","4","19.63","1974-07-21 16:17:00","false"
"866","363","866","866","5","229.17","2002-01-10 04:43:13","false"
"867","1621","867","867","5","20.98","2019-06-19 23:33:43","true"
"868","1428","868","868","7","497.53","2006-04-12 04:17:39","false"
"869","378","869","869","8","65.14","1970-09-06 07:28:29","false"
"870","1618","870","870","7","16.45","1999-04-15 05:38:48","true"
"871","1096","871","871","5","364.43","1972-04-03 11:40:15","false"
"872","789","872","872","9","360.27","2017-11-16 16:36:08","false"
"873","832","873","873","2","448.68","2012-01-28 09:12:43","true"
"874","1192","874","874","2","106.76","2020-05-29 13:34:43","false"
"875","361","875","875","2","260.85","2013-08-13 11:53:32","true"
"876","1325","876","876","1","107.01","1988-01-27 20:52:16","false"
"877","1875","877","877","7","19.14","1986-12-24 19:57:23","false"
"878","1459","878","878","1","233.83","2013-03-30 00:57:02","false"
"879","1865","879","879","2","414.11","1992-09-22 17:50:32","true"
"880","899","880","880","10","340.34","1984-02-12 20:06:41","true"
"881","1044","881","881","2","68.39","2017-03-27 07:07:13","false"
"882","1742","882","882","4","370.69","1997-09-09 22:48:07","true"
"883","181","883","883","5","57.98","1973-01-08 08:11:17","false"
"884","1312","884","884","5","82.05","1978-01-31 03:03:50","false"
"885","978","885","885","10","118.74","2001-10-26 20:40:32","false"
"886","1887","886","886","8","367.46","2017-03-21 13:47:22","false"
"887","829","887","887","5","71.29","1984-03-24 07:08:02","false"
