"650","378","708","1995-01-27 05:44:52"
"651","962","679","1986-05-30 21:32:53"
"652","518","34","1992-05-31 10:46:01"
"653","340","182","1981-08-04 22:06:25"
"654","326","951","1991-11-09 20:27:43"
"655","505","674","2018-02-15 15:23:34"
"656","316","1141","2011-10-11 08:19:05"
"657","963","444","1971-01-16 06:32:47"
"658","564","1524","2005-08-07 07:01:07"
"659","76","1033","1979-12-30 18:44:38"
"660","896","1464","1987-03-21 11:06:32"
"661","682","1020","2001-06-12 07:30:55"
"662","493","1558","2005-11-23 10:45:56"
"663","594","1559","2005-09-13 07:53:00"
"664","917","1924","1979-04-07 18:38:34"
"665","20","1697","2021-12-16 06:15:14"
"666","285","595","1985-10-26 04:31:17"
"667","97","1772","1983-10-07 05:25:04"
"668","224","134","2021-02-23 07:33:03"
"669","793","1620","2016-02-09 12:33:15"
"670","92","1857","2008-04-20 18:12:45"
"671","952","1708","1973-12-30 13:27:57"
"672","737","197","1985-06-17 20:25:00"
"673","355","1376","1995-07-29 00:59:58"
"674","804","510","1973-04-20 22:56:10"
"675","481","1941","1984-05-18 14:16:26"
"676","385","1735","1999-10-23 02:30:11"
"677","701","1084","1973-05-31 00:19:39"
"678","281","1927","2013-03-19 02:45:22"
"679","363","825","1979-11-11 18:16:25"
"680","605","1071","1992-11-19 07:32:40"
"681","521","595","1997-09-10 11:20:32"
"682","447","31","1977-07-05 21:17:46"
"683","485","1642","1978-11-30 06:56:01"
"684","963","999","1980-10-10 05:20:36"
"685","705","1401","2003-11-15 02:35:53"
"686","631","1912","2013-06-26 23:47:05"
"687","959","5","2007-02-15 01:46:06"
"688","369","1565","1994-08-25 05:02:39"
"689","108","1202","2012-08-16 08:22:36"
"690","875","1425","2002-10-09 05:55:59"
"691","241","158","2020-05-23 08:15:07"
"692","47","592","1997-08-08 03:18:56"
"693","101","1701","2006-10-08 18:23:34"
"694","526","873","1981-12-06 00:45:26"
"695","845","1013","2012-03-22 01:55:12"
"696","40","827","2014-04-27 08:21:10"
"697","294","951","2005-03-28 16:41:23"
"698","734","1990","1992-08-11 18:47:00"
"699","825","63","1986-07-03 05:38:06"
"700","6","47","1973-03-14 15:39:24"
"701","793","250","2017-05-27 22:12:13"
"702","278","669","2020-03-28 10:53:57"
"703","109","335","2012-05-18 10:52:50"
"704","797","1442","2014-04-19 08:05:41"
"705","469","535","1975-07-06 07:02:02"
"706","385","1609","1972-09-20 10:55:58"
"707","495","1160","1975-11-01 11:14:40"
"708","728","909","2006-12-06 16:27:50"
"709","671","1025","1970-02-20 08:53:44"
"710","285","1072","1977-02-17 14:25:33"
"711","907","818","1978-07-16 10:45:11"
"712","232","55","1988-07-26 04:39:07"
"713","640","1821","2003-02-18 00:32:55"
"714","920","1759","1976-11-11 19:44:00"
"715","316","1752","2020-01-20 10:08:17"
"716","40","1072","1982-12-12 21:01:16"
"717","513","1453","2013-12-09 09:50:35"
"718","830","1808","1972-01-02 10:21:35"
"719","878","1561","2004-12-23 08:35:34"
"720","193","1092","2005-05-20 07:16:36"
"721","356","567","2010-10-17 22:18:45"
"722","329","1678","1978-02-13 07:09:50"
"723","221","1558","2004-04-26 19:42:06"
"724","305","1445","2018-09-07 01:36:49"
"725","44","1321","2022-09-23 21:36:20"
"726","203","966","1999-05-31 06:41:39"
"727","593","852","1984-05-22 15:07:32"
"728","300","193","1975-11-18 20:41:32"
"729","23","1348","2003-04-10 18:51:25"
"730","355","1257","1996-08-03 13:12:02"
"731","247","1909","1997-05-15 15:13:37"
"732","223","731","1996-05-26 22:56:26"
"733","757","802","1999-12-03 03:23:20"
"734","931","681","1988-03-24 16:22:16"
"735","459","135","1998-07-19 11:36:37"
"736","974","275","1991-08-28 13:01:15"
"737","317","661","1989-07-02 12:32:07"
"738","144","398","2012-01-18 04:16:22"
"739","283","49","2001-05-21 08:00:43"
"740","955","336","1983-11-21 15:26:39"
"741","246","715","1972-11-01 05:03:33"
"742","605","1226","1980-06-07 06:05:02"
"743","541","1768","1990-12-26 15:51:29"
"744","550","677","1978-12-20 10:12:41"
"745","178","1070","1990-07-23 03:19:03"
"746","505","1433","1996-08-08 07:42:04"
"747","272","1498","1996-03-12 00:32:51"
"748","702","1285","1986-01-23 18:12:15"
"749","950","897","1997-05-18 20:40:11"
"750","425","157","1991-06-23 03:09:58"
"751","463","993","1990-04-10 06:20:23"
"752","229","1722","2015-10-29 17:25:27"
"753","163","223","2019-10-29 08:59:11"
"754","308","1767","2002-05-19 12:16:08"
"755","498","1535","2008-11-16 08:12:29"
"756","393","1424","2020-04-03 04:57:19"
"757","405","1383","1972-07-19 11:25:54"
"758","437","67","2017-08-08 21:22:17"
"759","477","29","1991-11-13 03:57:43"
"760","896","1679","1993-12-24 19:51:59"
"761","726","412","2021-03-04 18:19:25"
"762","888","631","1994-11-08 22:34:23"
"763","133","1279","2020-06-27 02:16:15"
"764","601","1286","2010-09-24 09:23:39"
"765","702","110","1978-08-09 05:18:39"
"766","313","511","1978-07-30 10:36:19"
"767","587","420","1997-05-05 22:35:30"
"768","285","1027","1984-11-27 20:35:03"
"769","855","825","1985-10-18 13:44:04"
"770","680","1139","2008-06-14 01:58:57"
"771","793","895","1972-08-11 13:52:49"
"772","588","999","2006-10-15 11:01:35"
"773","741","141","2017-02-01 03:09:08"
"774","507","580","1973-11-09 09:08:52"
"775","646","1349","1992-01-08 22:24:19"
"776","110","681","1988-07-24 07:54:23"
"777","239","740","1999-07-03 06:55:10"
"778","415","1584","1991-05-18 08:12:47"
"779","212","693","2019-10-08 19:55:27"
"780","940","1851","1990-03-31 10:55:46"
"781","797","1720","2006-04-06 19:55:30"
"782","591","747","1981-04-12 05:56:53"
"783","314","375","2014-05-05 10:59:53"
"784","587","112","2004-08-02 14:30:05"
"785","596","218","1996-03-28 02:11:10"
"786","112","1510","2017-12-01 23:08:25"
"787","183","1134","1971-01-17 09:40:04"
"788","561","92","2006-11-04 02:21:03"
"789","720","412","1983-01-22 15:39:59"
"790","167","1830","1993-01-03 17:55:03"
"791","905","1981","2013-08-04 22:42:05"
"792","956","153","2005-10-02 14:21:54"
"793","986","702","1988-01-30 08:28:57"
"794","53","425","1992-05-05 06:42:38"
"795","653","1025","1978-05-07 18:49:44"
"796","921","1949","1999-01-01 23:10:41"
"797","93","676","2010-12-11 14:08:29"
"798","566","482","2013-04-29 20:56:22"
"799","770","1371","2004-02-29 19:45:19"
"800","383","645","2014-07-10 18:38:03"
"801","168","535","1976-02-26 11:03:05"
"802","66","735","1986-01-14 03:44:15"
"803","987","1613","1971-08-11 05:01:21"
"804","508","1376","1978-09-02 13:04:57"
"805","187","1178","1988-01-18 16:09:00"
"806","933","882","1977-07-03 07:10:18"
"807","715","1413","1996-01-10 09:08:27"
"808","732","38","1981-01-31 11:02:01"
"809","930","1519","1998-03-26 09:55:44"
"810","351","1620","2015-06-11 14:29:26"
"811","156","1892","2006-10-19 18:55:57"
"812","84","1735","1989-03-31 02:16:29"
"813","606","1385","1992-05-25 11:23:19"
"814","971","424","1980-11-21 18:31:16"
"815","824","677","1976-04-22 06:19:46"
"816","17","840","1981-07-24 10:06:27"
"817","600","702","2004-03-23 18:47:16"
"818","815","279","1971-02-26 07:48:59"
"819","671","1027","2020-08-03 08:48:12"
"820","116","860","1977-03-06 22:21:02"
"821","465","55","2007-09-04 04:46:30"
"822","941","146","1975-05-30 01:30:22"
"823","960","1488","2022-07-06 11:48:42"
"824","885","1209","2007-01-16 17:12:36"
"825","353","1122","1987-11-15 08:03:32"
"826","256","1321","2012-06-24 05:27:11"
"827","294","1122","2004-06-26 10:40:42"
"828","552","1996","1970-08-26 07:21:46"
"829","554","1143","2020-03-09 19:28:11"
"830","451","708","1990-04-29 07:17:41"
"831","561","291","2012-03-05 16:58:51"
"832","935","773","1992-02-06 03:40:18"
"833","808","1434","1986-06-12 20:03:49"
"834","986","1229","2013-01-12 22:19:05"
"835","149","1680","1995-08-28 06:56:39"
"836","84","1505","2018-04-14 18:28:29"
"837","746","1389","2020-01-24 10:58:18"
"838","417","708","1984-04-07 19:20:45"
"839","729","1528","1987-03-10 13:37:21"
"840","791","1972","1986-10-02 05:18:18"
"841","631","382","2009-07-16 02:58:43"
"842","572","768","2005-04-06 01:58:01"
"843","764","776","2016-11-07 16:01:13"
"844","913","1274","1992-01-31 18:32:11"
"845","36","1299","1978-06-20 15:11:17"
"846","578","57","2022-10-26 15:07:10"
"847","352","1222","2007-09-09 21:02:09"
"848","204","1667","1978-11-18 21:21:32"
"849","754","659","1998-05-06 22:18:09"
"850","388","897","1971-02-16 01:43:38"
"851","536","289","2003-11-14 16:35:49"
"852","111","1281","2002-01-25 17:38:18"
"853","474","507","2020-03-04 05:52:32"
"854","671","1015","2001-07-21 13:43:55"
"855","899","1193","1999-07-13 18:42:04"
"856","213","144","1979-05-03 15:03:46"
"857","406","1040","2005-09-29 21:44:55"
"858","800","752","2006-09-16 12:37:29"
"859","834","510","1979-01-04 08:43:50"
"860","697","170","1980-04-25 05:59:15"
"861","700","115","1973-04-29 14:40:27"
"862","802","319","1978-08-20 10:01:14"
"863","518","1671","1988-12-26 19:43:51"
"864","187","732","2021-12-10 18:27:27"
"865","53","1348","1994-03-12 21:00:43"
"866","151","1497","2009-07-18 06:16:21"
"867","67","182","1975-02-09 13:21:35"
"868","467","1485","1983-01-08 13:24:35"
"869","715","315","1986-12-26 19:11:11"
"870","881","1144","1970-10-19 21:00:38"
"871","294","975","1997-02-19 09:04:22"
"872","260","1919","1994-12-03 21:26:49"
"873","72","1497","2006-08-06 22:09:32"
"874","952","1652","1987-12-29 15:12:47"
"875","722","1996","1984-05-13 08:06:37"
"876","771","645","2002-12-09 15:26:32"
"877","382","1392","1982-09-28 16:09:12"
"878","581","1153","2012-04-16 01:27:33"
"879","155","144","2015-10-13 12:31:31"
"880","874","237","1971-12-07 22:45:56"
"881","644","1421","1972-02-04 19:32:27"
"882","839","668","2017-05-07 00:30:19"
"883","987","957","1994-02-25 04:06:58"
"884","801","496","1977-11-10 12:52:15"
"885","4","65","2011-05-13 03:28:35"
"886","232","653","1978-02-13 19:57:33"
"887","852","395","1974-03-31 04:27:41"
"888","807","753","1989-11-24 19:46:34"
"889","698","529","1989-12-18 09:05:53"
"890","666","1024","1994-12-25 19:10:49"
"891","63","115","1995-01-08 08:59:31"
"892","886","1061","1987-12-21 15:13:44"
"893","12","522","1975-02-25 21:58:21"
"894","553","1457","2009-01-09 04:35:18"
"895","67","147","1991-09-17 15:14:56"
"896","795","395","1985-09-15 16:23:57"
"897","499","1256","2002-12-18 02:30:45"
"898","351","87","1986-12-12 09:02:11"
"899","916","1412","1991-02-11 14:44:18"
"900","263","116","1994-09-23 21:32:29"
"901","751","798","2016-08-12 15:59:45"
"902","928","1879","1981-10-23 10:26:16"
"903","39","1468","1977-01-24 23:00:19"
"904","880","112","2011-02-20 16:45:08"
"905","561","1442","1996-01-31 15:17:43"
"906","24","1050","2009-09-02 04:46:14"
"907","317","1878","1986-05-24 00:32:01"
"908","206","844","1987-11-02 00:52:22"
"909","911","289","1998-09-08 18:06:15"
"910","335","1721","1991-08-06 01:36:38"
"911","377","1625","2001-10-18 19:05:02"
"912","560","1598","2019-12-26 19:03:57"
"913","244","1244","2010-07-30 13:05:05"
"914","127","1877","2010-08-09 05:52:44"
"915","506","1588","2001-05-02 12:17:36"
"916","880","639","2011-08-04 05:21:35"
"917","721","702","2019-03-07 20:55:16"
"918","508","1767","1982-07-21 11:41:14"
"919","326","1809","2022-09-03 18:20:06"
"920","420","169","2022-09-10 12:11:13"
"921","899","290","2021-05-23 14:40:00"
"922","463","1071","1988-08-27 04:53:35"
"923","476","1746","2020-11-01 21:05:46"
"924","597","20","1988-01-27 08:13:01"
"925","767","400","1983-12-25 00:14:35"
"926","498","451","1978-02-02 13:58:44"
"927","773","1028","2005-03-04 19:11:24"
"928","618","285","2018-12-05 18:27:53"
"929","717","382","1985-10-03 09:36:18"
"930","792","649","1992-02-28 03:23:18"
"931","854","649","2010-04-04 19:08:54"
"932","835","179","2004-01-14 12:46:16"
"933","914","580","1992-09-03 02:07:11"
"934","25","670","2001-03-14 14:38:54"
"935","10","1778","1979-07-10 07:56:46"
"936","488","1065","1978-07-22 06:51:27"
"937","250","749","1976-06-16 01:49:57"
"938","7","1464","1975-07-09 05:47:28"
"939","61","1982","1992-01-22 18:34:13"
"940","220","1229","2006-02-02 08:05:59"
"941","159","717","2010-06-26 15:49:31"
"942","86","656","2020-03-03 00:31:23"
"943","255","599","1978-12-02 21:53:06"
"944","443","1242","1990-02-22 12:14:18"
"945","642","1189","2021-09-02 05:39:37"
"946","839","235","2016-01-22 21:32:17"
"947","824","78","2015-11-29 09:10:53"
"948","24","493","1976-01-05 11:53:16"
"949","320","77","2015-08-15 23:09:35"
"950","549","420","1993-11-24 11:01:30"
"951","132","194","2020-12-21 02:58:16"
"952","846","418","1992-08-30 07:06:10"
"953","821","719","2013-08-27 08:33:08"
"954","146","951","1977-08-20 00:06:11"
"955","379","1352","2016-09-19 22:03:07"
"956","150","548","2013-09-06 23:52:01"
"957","177","1135","2010-11-11 09:58:22"
"958","876","1210","2019-07-08 09:49:18"
"959","120","695","1983-11-12 02:53:20"
"960","89","1595","2012-08-04 01:21:43"
"961","440","422","2011-02-27 22:37:30"
"962","679","1761","2002-04-03 09:28:47"
"963","908","741","1973-11-17 08:14:56"
"964","873","1433","1987-05-17 14:14:40"
"965","197","1852","2014-02-02 21:10:53"
"966","425","345","1976-08-26 06:54:52"
"967","117","508","2009-07-05 20:27:40"
"968","820","1079","1981-10-15 23:55:08"
"969","103","1545","2017-04-17 06:46:24"
"970","487","280","2013-01-22 06:46:20"
"971","33","1759","1973-11-23 03:48:25"
"972","14","1465","1988-04-28 18:53:52"
"973","270","1171","1994-01-12 03:36:11"
"974","461","1976","1988-08-17 09:13:46"
"975","620","62","2008-02-02 07:45:09"
"976","654","1671","2016-07-13 07:54:42"
"977","81","787","1971-10-14 17:27:09"
"978","615","977","2010-02-07 12:08:07"
"979","79","654","1971-11-04 08:00:53"
"980","585","1906","1992-04-29 16:03:38"
"981","302","926","1994-08-02 03:00:18"
"982","818","1350","1988-07-20 18:07:55"
"983","530","917","1982-05-25 19:57:14"
"984","623","202","2008-08-06 17:36:08"
"985","60","1007","1989-12-10 01:16:58"
"986","645","821","1981-08-11 18:42:55"
"987","952","49","2010-07-09 16:13:27"
"988","23","963","2021-10-14 06:42:35"
"989","167","388","1995-10-26 01:59:45"
"990","595","626","2015-11-15 11:45:15"
"991","881","963","2003-12-07 05:01:39"
"992","427","1440","1996-03-10 12:21:37"
"993","211","1543","2005-03-18 22:26:28"
"994","116","529","2006-07-09 18:08:24"
"995","630","731","1989-12-23 02:26:23"
"996","10","752","2009-08-20 01:38:35"
"997","432","1941","2008-05-16 10:25:16"
"998","433","404","1987-04-09 14:28:33"
"999","939","1350","2009-07-31 14:31:28"
"1000","933","110","2015-08-02 21:25:50"
"1001","891","27","2016-07-07 04:56:01"
"1002","511","1754","1975-01-14 16:55:56"
"1003","325","1528","2010-09-04 02:33:30"
"1004","764","1727","1997-10-08 15:50:19"
"1005","458","653","2002-03-11 13:09:32"
"1006","811","1311","2013-03-28 10:23:12"
"1007","982","1015","1989-08-17 08:34:40"
"1008","310","1053","1973-08-13 00:29:12"
"1009","230","1016","2020-10-16 23:39:41"
"1010","510","806","1995-04-12 21:22:54"
"1011","847","433","1984-07-29 13:01:09"
"1012","261","1545","1991-11-22 01:21:19"
"1013","792","1252","1990-02-19 22:32:39"
"1014","750","1785","2010-10-22 19:44:24"
"1015","518","1941","1975-05-05 17:35:34"
"1016","596","520","1980-05-04 16:48:21"
"1017","403","1086","1990-06-18 03:25:09"
"1018","573","1838","2017-05-23 18:29:13"
"1019","244","486","2018-01-27 04:40:54"
"1020","355","380","2012-09-22 01:17:37"
"1021","978","1069","2022-03-10 21:20:50"
"1022","829","235","1997-06-06 01:33:36"
"1023","765","688","1979-03-12 16:40:40"
"1024","486","1597","2016-06-18 20:16:11"
"1025","220","1275","2016-08-16 18:55:21"
"1026","336","657","1979-07-17 03:02:31"
"1027","683","799","2013-08-12 15:17:18"
"1028","793","79","1976-10-18 11:49:51"
"1029","19","327","1983-11-14 10:25:04"
"1030","688","1175","2003-01-24 02:45:38"
"1031","285","89","1987-11-13 15:58:45"
"1032","833","903","2006-06-03 09:13:17"
"1033","459","1071","2014-08-21 22:22:46"
"1034","564","1711","1977-03-22 23:35:15"
"1035","512","325","2019-02-23 02:46:21"
"1036","360","886","1975-05-11 05:27:18"
"1037","210","881","1979-04-24 14:53:26"
"1038","900","1625","1985-05-11 10:31:35"
"1039","687","1112","1980-12-16 23:44:17"
"1040","973","440","1991-03-04 15:23:39"
"1041","727","1608","2010-03-02 20:36:20"
"1042","243","979","1995-01-07 08:52:37"
"1043","794","661","1976-03-24 23:50:00"
"1044","715","1908","2006-12-28 22:43:43"
"1045","154","325","1972-02-16 04:08:36"
"1046","807","72","1975-09-24 16:43:40"
"1047","313","1648","1971-02-21 00:49:46"
"1048","395","721","2003-09-20 15:54:02"
"1049","97","535","1984-08-08 09:48:54"
"1050","325","64","1993-01-27 05:36:10"
"1051","99","626","1986-06-07 09:40:39"
"1052","553","728","1981-01-18 02:53:05"
"1053","850","781","1983-10-13 10:57:39"
"1054","238","1151","2003-06-03 12:06:43"
"1055","568","375","1980-04-25 12:11:24"
"1056","907","1609","1994-06-20 06:28:08"
"1057","228","701","2015-09-20 04:23:14"
"1058","296","1934","1998-03-02 06:20:53"
"1059","566","318","2011-02-11 16:03:32"
"1060","569","1835","1977-05-15 21:46:28"
"1061","87","1708","1995-02-20 23:57:38"
"1062","956","363","2017-01-04 12:58:26"
"1063","675","880","2010-06-03 17:29:50"
"1064","375","669","1982-07-31 12:39:56"
"1065","327","253","2009-08-27 15:52:24"
"1066","574","257","1970-03-10 19:00:40"
"1067","43","459","1984-01-13 04:56:17"
"1068","440","589","1985-09-29 16:43:50"
"1069","692","1155","1980-09-10 04:36:03"
"1070","914","229","2001-08-28 00:56:31"
"1071","450","1961","1992-03-18 11:55:26"
"1072","45","1559","1993-06-30 01:59:52"
"1073","96","1334","1987-04-17 22:20:22"
"1074","166","22","2010-07-10 08:31:20"
"1075","201","1892","2013-06-08 05:07:47"
"1076","120","1722","1989-06-29 16:36:53"
"1077","129","826","1991-11-04 23:04:18"
"1078","905","1553","2000-11-09 19:41:19"
"1079","907","1601","1984-10-07 13:55:06"
"1080","855","182","1982-08-19 13:43:00"
"1081","753","1053","1992-03-21 19:10:37"
"1082","772","670","1972-07-19 15:24:26"
"1083","873","1538","1971-10-29 05:13:53"
"1084","725","1885","1982-07-25 04:22:34"
"1085","51","1293","1994-02-28 16:38:44"
"1086","196","1428","1977-10-19 01:50:49"
"1087","968","1595","2018-09-20 13:06:06"
"1088","550","915","1981-05-05 14:34:49"
"1089","517","928","2000-01-14 23:46:33"
"1090","169","557","2016-07-08 14:14:42"
"1091","620","1129","1976-05-02 18:43:43"
"1092","972","1813","1988-04-12 15:46:35"
"1093","724","1391","1988-11-10 22:41:19"
"1094","528","110","2011-03-13 02:58:50"
"1095","743","494","2007-09-22 10:02:03"
"1096","389","1285","2009-10-17 02:33:56"
"1097","376","206","1983-10-08 04:07:57"
"1098","938","1821","2019-10-14 03:12:44"
"1099","801","224","1972-06-19 22:04:50"
"1100","291","951","1985-12-09 23:38:49"
"1101","269","1863","2006-11-29 04:04:37"
"1102","968","1408","1991-06-26 09:13:40"
"1103","577","1471","1979-07-04 09:12:18"
"1104","518","1036","2000-06-11 20:14:03"
"1105","663","1326","2005-03-01 04:27:53"
"1106","478","760","1983-11-26 17:02:00"
"1107","297","22","1970-02-20 17:21:25"
"1108","221","1285","1973-04-03 16:20:50"
"1109","532","137","1986-09-24 09:52:34"
"1110","190","1473","2004-10-08 04:36:33"
"1111","164","1303","1973-01-21 11:23:38"
"1112","669","331","2005-07-16 03:20:05"
"1113","729","356","2006-09-16 17:09:54"
"1114","966","1543","2019-06-26 18:08:32"
"1115","839","735","1995-09-05 14:58:35"
"1116","194","1613","1971-11-03 09:09:59"
"1117","727","356","1998-01-05 10:47:54"
"1118","935","1242","1972-06-27 13:19:07"
"1119","139","1958","1987-06-15 04:15:00"
"1120","398","315","1979-11-06 05:04:37"
"1121","28","1811","2020-07-15 12:23:41"
"1122","350","1501","1978-07-07 14:05:59"
"1123","173","1906","1992-01-23 14:13:55"
"1124","349","28","1989-07-06 08:46:07"
"1125","956","916","1998-07-03 19:56:26"
"1126","893","425","2017-04-04 09:33:45"
"1127","34","1736","2013-02-23 06:37:29"
"1128","589","1465","2012-11-28 01:48:09"
"1129","198","1021","2010-09-01 00:08:25"
"1130","83","1954","2002-05-27 04:29:16"
"1131","719","832","1974-07-15 00:19:15"
"1132","88","235","2019-12-30 03:57:56"
"1133","492","1658","2022-01-06 10:36:43"
"1134","60","235","2014-02-18 01:29:32"
"1135","801","1548","2016-01-02 02:27:07"
"1136","454","1602","1975-07-02 11:29:32"
"1137","178","1038","1992-10-03 12:57:00"
"1138","403","90","2001-09-20 17:39:40"
"1139","313","420","2006-08-27 22:23:36"
"1140","648","1059","1980-02-04 18:11:10"
"1141","184","744","1989-06-09 01:30:48"
"1142","346","769","2012-08-19 04:00:14"
"1143","528","874","1992-08-15 07:51:46"
"1144","950","1428","2008-05-20 07:46:36"
"1145","65","186","2019-01-24 15:05:17"
"1146","524","882","1985-12-02 21:49:13"
"1147","434","1870","2006-06-30 10:27:31"
"1148","111","916","1993-03-29 01:08:17"
"1149","155","1043","1996-01-13 00:10:36"
"1150","157","1333","2000-03-26 00:57:24"
"1151","369","1803","1984-01-20 13:33:30"
"1152","245","1570","1987-01-05 20:49:53"
"1153","36","1293","2010-05-21 21:47:39"
"1154","315","1822","2013-01-14 03:04:08"
"1155","666","247","2022-03-23 09:27:53"
"1156","802","738","1978-09-26 14:43:20"
"1157","285","1002","2021-12-01 03:51:49"
"1158","451","1094","1994-11-26 01:38:02"
"1159","570","382","2001-05-01 03:34:45"
"1160","218","574","1989-07-30 10:32:26"
"1161","81","459","1980-05-22 01:30:30"
"1162","71","1310","1971-05-16 06:05:06"
"1163","511","1765","1978-02-01 15:45:44"
"1164","440","1303","1996-09-02 06:46:31"
"1165","901","1442","1973-05-21 08:39:45"
"1166","604","1443","1993-06-17 09:55:48"
"1167","767","1066","1978-06-27 14:46:51"
"1168","722","548","1970-11-27 12:51:34"
"1169","849","481","1996-04-19 10:50:30"
"1170","972","1615","1983-03-13 05:50:48"
"1171","181","1020","2012-11-04 04:36:54"
"1172","160","190","2000-10-18 19:08:14"
"1173","734","799","2009-01-08 19:17:15"
"1174","695","723","2015-08-16 11:58:17"
"1175","224","1378","1983-05-21 17:48:04"
"1176","272","1722","1982-01-07 00:41:36"
"1177","962","594","2004-06-20 20:31:21"
"1178","380","309","1980-09-01 10:01:15"
"1179","337","943","1970-02-09 18:13:24"
"1180","470","1871","2011-04-01 03:24:04"
"1181","1","674","2018-05-30 06:35:59"
"1182","148","766","2004-10-28 18:07:21"
"1183","357","141","1985-11-27 23:24:08"
"1184","478","977","1988-11-24 15:40:47"
"1185","764","688","1998-05-22 12:10:32"
"1186","351","1535","1987-06-26 12:37:58"
"1187","735","1252","2016-05-11 19:56:48"
"1188","140","235","2002-10-30 05:45:42"
"1189","873","1267","1999-07-31 17:52:22"
"1190","410","1098","2014-03-06 08:08:49"
"1191","803","423","1986-09-21 01:30:08"
"1192","863","1048","1989-01-01 06:13:14"
"1193","470","50","1979-08-09 11:38:07"
"1194","392","1990","1982-10-31 08:19:06"
"1195","885","1636","1976-06-17 05:59:18"
"1196","842","1505","2006-08-21 03:01:21"
"1197","387","646","1985-07-03 18:12:00"
"1198","222","507","1992-09-15 08:47:33"
"1199","690","681","1999-06-26 16:39:43"
"1200","262","606","1995-07-01 05:17:35"
"1201","866","1811","1997-07-19 04:21:12"
"1202","860","349","1970-02-01 12:12:53"
"1203","214","650","2006-10-10 01:24:25"
"1204","753","193","2016-02-13 05:58:23"
"1205","625","1957","1971-04-10 03:39:05"
"1206","124","633","2002-11-11 00:38:06"
"1207","536","362","2020-06-17 23:12:58"
"1208","645","1580","1986-04-24 07:22:51"
"1209","587","1364","1972-07-27 18:59:56"
"1210","211","1667","2017-02-01 16:40:16"
"1211","171","1443","1988-07-01 06:51:07"
"1212","39","765","1995-03-19 00:44:06"
"1213","228","1383","1990-06-18 14:07:49"
"1214","997","44","1986-02-07 19:42:51"
"1215","983","1330","1979-01-07 15:58:42"
"1216","693","781","2010-08-03 05:52:41"
"1217","370","1299","1991-10-18 16:47:29"
"1218","168","1585","2008-12-22 01:28:04"
"1219","423","707","2003-09-19 02:48:55"
"1220","200","224","1985-12-26 08:42:06"
"1221","859","1720","2022-02-09 18:51:49"
"1222","448","738","2005-01-18 15:50:23"
"1223","980","1043","2006-08-30 03:36:34"
"1224","84","1892","2017-10-11 13:47:19"
"1225","885","1294","1995-01-11 07:47:28"
"1226","75","968","1994-10-11 15:54:38"
"1227","629","936","2020-11-26 00:50:33"
"1228","263","400","1984-01-08 16:46:40"
"1229","784","257","1972-11-30 22:23:32"
"1230","981","1455","1981-07-26 05:04:22"
"1231","871","688","2017-04-10 14:44:46"
"1232","52","1442","2019-06-11 20:41:27"
"1233","905","1218","1974-06-07 20:27:39"
"1234","752","1792","2020-10-15 07:38:02"
"1235","46","916","1986-07-26 15:44:43"
"1236","126","1154","1973-12-28 17:25:14"
"1237","82","1654","1980-03-12 19:31:31"
"1238","449","1898","1989-06-25 14:53:03"
"1239","951","1767","1999-05-15 01:16:55"
"1240","41","77","1982-03-01 05:47:16"
"1241","151","746","2018-04-14 10:51:36"
"1242","266","331","2007-07-11 20:28:51"
"1243","512","1112","2022-02-16 13:39:32"
"1244","551","1048","1981-02-06 00:33:31"
"1245","120","1120","1988-11-26 02:10:49"
"1246","551","806","1986-08-13 21:09:57"
"1247","505","1845","2021-10-29 09:47:28"
"1248","343","903","2008-09-26 22:18:33"
"1249","933","1854","2005-10-30 23:49:50"
"1250","280","818","2017-04-24 10:11:28"
"1251","691","926","2010-09-17 13:03:15"
"1252","806","669","2011-02-03 16:33:34"
"1253","999","106","1977-10-29 18:29:56"
"1254","594","1813","2006-01-06 07:52:12"
"1255","990","653","2019-11-14 05:47:21"
"1256","698","390","2011-04-03 12:40:52"
"1257","896","412","2019-10-15 07:46:39"
"1258","780","693","2014-03-22 12:25:26"
"1259","306","1549","1981-11-23 01:11:44"
"1260","340","912","1971-02-20 06:56:05"
"1261","428","1821","1985-05-23 00:49:25"
"1262","414","695","1997-02-06 04:35:07"
"1263","642","169","2012-10-07 15:56:14"
"1264","302","749","1987-07-18 02:45:31"
"1265","182","1845","1991-03-13 08:29:52"
"1266","182","1752","2013-06-14 17:45:15"
"1267","381","548","1986-02-08 09:36:32"
"1268","489","460","1995-05-20 19:09:05"
"1269","81","1727","2001-11-07 14:42:56"
"1270","898","197","1985-07-07 02:16:34"
"1271","577","17","1981-10-29 23:28:31"
"1272","122","1692","2010-03-11 11:01:57"
"1273","770","747","1991-05-21 06:57:43"
"1274","643","1679","1982-02-11 01:26:52"
"1275","823","1574","1986-07-03 01:39:21"
"1276","540","1774","2022-08-07 15:10:49"
"1277","896","1189","1995-08-30 19:39:47"
"1278","399","388","1998-08-31 18:32:07"
"1279","906","1041","2006-01-27 13:44:24"
"1280","440","1690","1972-11-29 04:41:14"
"1281","518","719","2021-03-21 08:33:09"
"1282","570","1065","2001-10-17 04:21:16"
"1283","653","1335","2019-07-28 01:34:02"
"1284","390","870","2017-12-25 07:37:28"
"1285","670","1335","1988-10-05 11:22:44"
"1286","16","802","1975-04-28 07:17:28"
"1287","190","998","2001-05-02 22:54:48"
